/Consciousness_Control/brain-to-brain-communications	Laboratory brain-to-brain interfaces are real and unglamorous &mdash; electrodes, wires and a magnetic coil, moving roughly one bit at a time. The page keeps that documented floor separate from the alleged operational ceiling, which is where the <a href="/Consciousness_Control/covert-communications">handler question</a> actually lives.
/Iran/funding-rejection-claims	The claim that Charlie turned down money that would have tied Turning Point tighter to pro-war positions, and broke with donors roughly 48 hours before he was killed. It reaches the public through televised retellings and screenshots rather than authenticated filings, which is exactly what discovery would test.
/Iran/joe-kent-cartel	A former counterterrorism director&apos;s remarks, and the far louder headline built on top of them. The narrow, checkable part is that Kent says foreign-involvement leads deserved scrutiny and that <a href="/FBI/Foreign_Leads">an offer to pursue them was reportedly rebuffed</a>; the &quot;murderous cartel&quot; phrasing belongs to the poster, not to Kent.
/Iran/kirk-warnings-quotes	The dated record: 2019 against endless wars, April 2025 calling a new Middle East war a catastrophic mistake, June 2025 calling regime change pathologically insane. It matters because it shows the anti-war stance was years old, not a convenient posthumous invention.
/Iran/mossad-files-exploding-mic	The Iran-tagged packaging of the exploding-mic theory &mdash; that the fatal mechanism was a device in the microphone rather than a distant rifle. The forensic core lives in the <a href="/Mic/overview">Microphone section</a>; this page records how the claim travelled under a &quot;Mossad Files&quot; label, and what skeptics answer.
/Iran/overview	Iran had nothing to do with killing Charlie Kirk. This section maps the reverse: that by reportedly lobbying against a U.S.&ndash;Iran war he ended up opposite that war&apos;s most powerful advocates &mdash; a policy motive the lone-gunman account never addresses.
/Iran/timing-between-conflicts	The most repeated argument in this section is a calendar argument: killed between two Iran escalations, with the war advancing afterwards. The page states it plainly and then states its limit &mdash; timing is suggestive, never probative.
/Iran/truman-show-bubble	Joe Kent describing, in his own words, how he believes Iran policy actually got set: an echo chamber around the president that his interviewer calls Truman Show&ndash;esque. Kent alleges no crime and never mentions Charlie Kirk, which is what makes it usable.
/Iran/x-discourse-and-counter-narratives	Both lanes on one page: the viral claims tying Kirk&apos;s Iran stance to his death, and the rebuttals &mdash; the court evidence, the skeptic pushback, and the note that hostile networks amplified the same theories. Virality is not organic proof.
/TPUSA/Companies/baker-tilly	The outside auditor said to have closed a Turning Point audit on June 20, 2025, weeks before the assassination. One commentator reads that timing as significant; the firm and TPUSA&apos;s attorney maintain the financials are clean, and both positions sit on the page.
/TPUSA/Companies/boston-consulting-group	A lawful global consultancy that touches the case twice: on the resume of an official <a href="/People/candace-owens">Candace Owens</a> alleges was aboard the <a href="/Planes/SAM-702">SAM-702</a> flight, and through reported Gaza-related work. Adjacency is not participation, and the page says so in its own caution box.
/TPUSA/Companies/moore-dm-group	The largest dollar figure in the citizen-investigator compilations: an allegation that TPUSA&apos;s &quot;Resource One&quot; printing vendor is a trade name for a roughly $700M direct-mail group. TPUSA&apos;s attorney rejects that reading, saying the organization complied with tax law.
/TPUSA/Faith-Freedom-Coalition	A reported co-organizer of the July 31, 2025 Israel-and-MAGA meeting that Charlie Kirk and TPUSA were <a href="/TPUSA/July_31_Meeting_Without_TPUSA">not part of</a>. Documented as pre-event political map rather than as an accused party &mdash; correlation is not coordination.
/TPUSA/LLCs/cloverstone-llc	One of two entities named in an unverified compilation alleging a TPUSA advancement director received money on top of a salary for the same job. It is recorded so an audit can confirm or retire it; no court record shows any improper payment.
/TPUSA/LLCs/overview	A corporate catalog inside an assassination file, because the money map is one of the few <a href="/Motive/overview">motive threads</a> testable against public records. Entries are rated openly &mdash; documented state filings at one end, single-post rumors at the other.
/TPUSA/LLCs/gglf-2023-llc	A Wyoming LLC created in May 2023 that reportedly owned a life-insurance policy on Charlie Kirk, with TPUSA said to have paid a roughly $350,000 loan attached to it. Key-person policies are routine and lawful; the question is who owned it, who benefits, and why the timing.
/TPUSA/LLCs/precision-granite-marble-llc	Included precisely because it is thin. An AI-assisted rumor links the company to the accused&apos;s family and speculates about UVU tent work; no documented contract has been found, and no family member is charged with anything.
/TPUSA/Companies/overview	Five for-profit companies at the edges of the case: a direct-mail vendor, the outside auditor, a board overlap, the broadcaster, and a consultancy. Every entry is attributed and disputed, and doing business with a nonprofit is lawful.
/TPUSA/Companies/salem-media	The broadcaster that carried <a href="/Influencers/podcasts-charlie-kirk-show">The Charlie Kirk Show</a>. A Brad Parscale FARA filing dated eight days after the assassination reportedly covered Israeli-government messaging routed into Salem properties. Filing under FARA is the lawful act; the interval is what gets noticed.
/TPUSA/Companies/superfeed-technologies	A private technology company whose board reportedly seats Erika Kirk&apos;s mother beside a Turning Point Action executive. The claim that <a href="/TPUSA/Nonprofits/turning-point-action">TP Action</a> money moved into it is unverified, and board service is lawful.
/TPUSA/Conservative-Activist-Movement	The campus-chapter, donor and media machine Kirk built &mdash; and why its internal politics matter to a murder case. Friction between donor-aligned advocacy and his late-2025 turn is documented as context, not as an accusation against any organization.
/TPUSA/LLCs/1ten-llc	Named by a citizen investigator inside the same direct-mail money trail as <a href="/TPUSA/Companies/moore-dm-group">&quot;Resource One&quot;</a>. No court record establishes an improper payment; the entry exists so a vendor ledger can confirm or retire it.
/TPUSA/LLCs/clock-tower-x-llc	A Brad Parscale company whose FARA registration is dated September 18, 2025 &mdash; eight days after the assassination &mdash; reportedly covering Israeli-government messaging inside <a href="/TPUSA/Companies/salem-media">Salem Media</a>. A FARA filing is a lawful disclosure, not evidence of a crime.
/TPUSA/LLCs/clocktower-llc	Reportedly dissolved in 2022, yet named as the recipient of a roughly $999,000 TPUSA &quot;research project&quot; payment with no public deliverables. One investigator&apos;s reading of the filings, and exactly the line item an <a href="/TPUSA/doge-audit">audit</a> would settle.
/TPUSA/LLCs/hardscape-specialties-llc	The paving contractor named for the UVU tent area, at the center of the disputed rapid re-paving of the ground where Charlie stood. Contractors execute work orders; the open question is who ordered this one, and when.
/TPUSA/LLCs/lasai-aviation-ii-llc	The defense contractor that operates <a href="/Planes/N1098L/overview">N1098L</a>, a Bombardier Global 6500 described as flying intelligence, surveillance and reconnaissance missions for the U.S. Army. Its aircraft sits on the scrutinized timeline; no role in the events is established.
/TPUSA/LLCs/lionrock-llc	One of the entities a citizen investigator says paid a salaried TPUSA advancement director for the same fundraising job, in a compilation totalling $2.7M or more. Recorded as questions for an audit, not as established fraud.
/TPUSA/LLCs/n888kg-llc	The Lehi, Utah LLC behind a private jet that flight-trackers say left <a href="/Locations/Provo_Airport">Provo Municipal</a> about an hour after the shooting, on a path described as anomalous. Owning a jet is lawful and departures have innocent explanations.
/TPUSA/LLCs/robinsonstg-llc	Recorded because it is weak, not because it is strong: a shared registered agent and a St. George address said to touch the accused&apos;s family. No family member is charged, and nothing links the filing to the assassination.
/TPUSA/LLCs/rockhouse-integrity-group-llc	The corporate name behind Integrity Security Solutions, the vendor discussed in Charlie&apos;s protective arrangements. This page fixes the LLC and the DBA so records requests are precise; the <a href="/Security_Team/overview">security analysis</a> lives elsewhere.
/TPUSA/LLCs/tw-lewis-aviation-llc	A donor foundation&apos;s aviation entity, owning a Cessna Citation XLS that appears on the tracking boards around the case window. The <a href="/TPUSA/Nonprofits/tw-lewis-foundation">foundation</a> reportedly lists TPUSA as a key partner; giving to a charity is lawful and public.
/TPUSA/Latino-Coalition-Israel	A pro-Israel advocacy group reported as a co-sponsor of the <a href="/TPUSA/July_31_Meeting_Without_TPUSA">July 31 White House session</a> held without Kirk or TPUSA. Documented as part of the pre-event political map; no public transcript verifies every attendee.
/TPUSA/Nonprofits/americas-turning-point	A 501(c)(3) barred from political work, run by the same executive who runs the political arm, and funded almost entirely by an $8.6M transfer from TPUSA. That is one commentator&apos;s reading; TPUSA&apos;s attorney says the filings complied with tax law.
/TPUSA/Nonprofits/faith-and-family-foundation	A Houston charity logged for one reason: a surname that recurs in the investigation. Nothing connects it to TPUSA or to the assassination &mdash; it is written down so the coincidence can be checked and retired.
/TPUSA/Nonprofits/heritage-foundation	A major think tank touching the case at three unrelated edges: an internship, a donor&apos;s exit over <a href="/People/tucker-carlson">Tucker Carlson</a>, and donors shared with TPUSA. Presence on a donor map is not participation in anything.
/TPUSA/Nonprofits/overview	The four Turning Point entities, the PAC, and the donor foundations around them, mapped so the c3-versus-c4 argument can actually be followed. Financial concerns are attributed allegations, and TPUSA&apos;s rebuttal sits on every page.
/TPUSA/Nonprofits/turning-point-action	The 501(c)(4) permitted to do politics, whose budget reportedly jumped $16.5M in a year while its Schedule C listed about three percent political spending. One commentator calls that an inconsistency; TPUSA&apos;s attorney says there is no proof of misreporting.
/TPUSA/Nonprofits/turning-point-endowment	The entity that holds the investments &mdash; a structure even critics call sensible. It is here for the &quot;missing 990s&quot; claim and for the rebuttal that all four were filed by May 2025.
/TPUSA/Nonprofits/turning-point-pac	The one entity fully allowed to spend on politics, which is why it anchors the entire reporting argument. The dispute is not that political money exists, but whether some of it ran through the wrong entity.
/TPUSA/Nonprofits/turning-point-usa	The flagship charity Charlie founded, and the organization every financial question orbits. Commentators allege the inter-entity grants and post-death fundraising deserve scrutiny; attorney Robert Barnes says the filings complied with tax law and no regulator has found otherwise.
/TPUSA/Nonprofits/tw-lewis-foundation	A conservative donor foundation that reportedly lists Turning Point USA as a key partner and has funded it for years. Donor pressure is a recurring <a href="/Motive/overview">motive theme</a>, but funding a charity is not evidence of anything improper.
/TPUSA/Philos_Project_Funding	A pro-Israel Christian advocacy group named as a co-organizer of the July 31 session and cited throughout the donor-pressure timelines. Documented as one node in a funding network; nothing here alleges that any employee acted unlawfully.
/TPUSA/Progressive-Policy-Opposition	Years of campus protest and faculty objection are established public record &mdash; and are not an accusation. The page draws the line investigators insist on: ideological opponents are not assassins without direct evidence.
/TPUSA/Right-Wing-Politics-Context	Three pressure lanes around Kirk in 2025: donor-class Israel alignment, an America First audience pulling the other way, and institutional GOP positioning. It also records the vancekirk2028 domain speculation, with its lack of proof stated plainly.
/TPUSA/TPUSA	Structure, leadership, staffing and event operations, laid out so claims about the organization can be checked against how it actually ran. It separates documented structure from speculation instead of merging the two.
/TPUSA/TPUSA-Absence-July-31	The absence question on its own: what &quot;absent&quot; means across the sources, why the scale mismatch struck commentators, and how the date clusters with what followed in August and September. Correlation, stated as correlation.
/TPUSA/TPUSA-Founder-Charlie	Charlie was both the featured speaker and the organizational principal at UVU, which is why TPUSA cameras, drones and private security contracts draw scrutiny. Founder context, not an accusation against the organization he built.
/TPUSA/Trump-Support-After-Death	The documented federal response: an investigation opened the same day, a posthumous Presidential Medal of Freedom on what would have been his 32nd birthday, and a promise to leave no stone unturned. Public-record items, set against later questions about scope.
/TPUSA/apple-podcasts-removed-charlie	In August 2025 Apple Podcasts listed 752 episodes recorded while Charlie was alive. Today it lists none of them, and every one of the 1,793 missing episodes comes from the living catalog.
/TPUSA/apple-podcasts-removed-episode-list	Every missing title, with dates, running times and Apple&apos;s own episode IDs, built from 467 Wayback captures measured against Apple&apos;s live catalog. The receipts behind the count, so nobody has to take the number on trust.
/TPUSA/charlie-kirk-handler-remark	A 26-second stage clip in which the speaker, identified by the posters as a Turning Point executive, describes an aide as Charlie&apos;s &quot;assistant and handler.&quot; The page records that the word was said, and claims nothing beyond it.
/TPUSA/doge-audit	What the September 2, 2025 memo reportedly ordered: a broad efficiency and financial review going well past routine accounting, eight days before the assassination. Ordering an audit is prudent and normal; the timing is why it is here.
