CARDS_EMITTED 156
UNIQUE_TARGETS 99
/FBI/Black_Clothing_Photo	Sheriffs reportedly showed a construction crew one suspect photo on Wednesday; the image the FBI released Thursday reportedly did not look like it. An electrician described a man in a black trench coat, mask and long greasy hair.
/FBI/Enhanced_Suspect_Photos	Stairwell photos went out at a 7:58 PM press conference; court documents reportedly put the Miranda warning at 6:25 PM the same evening. The Director described the images as &quot;enhanced&quot; and nobody has said on the record what that meant.
/FBI/Kash_Patel_Briefings	The &quot;Valhalla&quot; remark, the repeated &quot;33 hours,&quot; and a roof clip one commentator compared to 1973 VHS. Counted from the shot, 33 hours lands hours after the reported 6:25 PM Miranda time.
/FBI/overview	The hub for every federal thread &mdash; the briefings, the ballistics, the halted foreign-nexus inquiry, and the witness who says he was advised to erase his own video. Start here if this is your first FBI page.
/Gun_Bullet/Thirty_06_Energy_Mismatch	A .30-06 carries roughly 3,950 joules, about eight times a 9mm. The arithmetic is not in dispute; what commentators dispute is whether the wound described publicly can be squared with it.
/Proof_Not_Tyler/No_GSR_And_Physical_Tests	A rooftop rifle shooter should leave gunshot residue. Citizen compilations allege the standard GSR test was never run, while DNA on the recovered rifle is described as a complex mixture rather than one profile.
/CoverUp/Discovery_Document_Dump	Roughly 600,000 files were reportedly produced while the raw DNA data, ballistics scans and chain-of-custody logs stayed contested. Critics frame it as volume used to obscure rather than to disclose.
/Medical/doctors_question_me_report	Two commenters identifying themselves as a surgeon and a retired cardiologist read the Medical Examiner findings and said the same thing from different specialties &mdash; the injury list does not fit one downward rifle round. Their credentials are unverified.
/FBI/Bomb_Dogs	The reported claim is that bomb-sniffing dogs were kept from certain zones of the scene. If a device was involved, K-9 screening was the one method most likely to have caught it &mdash; days before the ground was <a href="/FBI/Crime_Scene_Paving">paved</a>.
/FBI/Evidence_Footage	Low-resolution roof video was released while higher-fidelity campus archives reportedly stayed in. The same page tracks the reported requests that <a href="/FBI/Witness_Coordination">witnesses delete their own phone video</a> and the disposal of the transport SUV.
/FBI/Official_Narrative	Four claims the public was given &mdash; a confession, the father&apos;s identification, suicidal ideation, a lone gunman &mdash; set beside what the record actually shows. Each is contested; none is settled.
/FBI/Ballistics_Forensics	The ATF reportedly found the jacket fragment shared class characteristics with the Mauser &mdash; numerous makes and models, no individual match. The defense was then reportedly refused permission to photograph it or attend the <a href="/FBI/Discovery_Delays">destructive testing</a>.
/distraction_people/Black_Clothing_Figure	Police dispatch, a construction crew, and the only pre-shooting roof video independently described a man in all black with long greasy hair. That silhouette does not match the T-shirt and jeans of the charged man.
/Witnesses/wrong_witnesses	Several on-camera witnesses described a chest or heart wound within minutes of the shot. None has been called to testify in the case built on the state&apos;s rifle theory, so the accounts survive only as interviews.
/cameras/Tyler_On_Cameras	Every camera sighting the released timeline attributes to the charged man on September 10 and 11, hour by hour. Cameras record movement, not names &mdash; which is exactly the gap the <a href="/Proof_Not_Tyler/Stairs_Guy_Identity_Gap">identity dispute</a> lives in.
/Suspicious/UVU_9_10/all-black-construction-worker	An electrician says a man in all black told the crew someone had been shot. The page rates its own evidence and states plainly that panic-moment eyewitness descriptions are among the weakest evidence there is.
/FBI/CIA_Block	Mike Glover says a senior CIA contact told him agency personnel were turned around at the airport and blocked from the case. He says the interference was reported up the chain and nothing was done.
/FBI/FBI_Investigation	The working memo on federal posture &mdash; sealed forensics, the field-office leadership change, aviation telemetry, finance questions, and witness coordination, each written as a lead to corroborate or refute. Start here before drilling into any single FBI thread.
/FBI/Rigged_Mic_Explains_Anomalies	One hypothesis, six anomalies: the dogs, the paving, the necklace, the absent footage, the skipped GSR test. The page gives the innocent reading of every item equal space and says outright that convergence is not proof.
/Mic/explosive-residue	Post-blast residue is not fragile trace evidence that vanishes in an afternoon. It transfers readily, lodges in synthetic fibre, and comes back out under solvent extraction &mdash; which makes clothing and soil testable objects, not lost ones.
